mid,best_bid,best_ask,label
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.0,0.001,0.0,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,0
0.495,0.01,0.99,1
0.495,0.01,0.99,1
0.495,0.01,0.99,1
0.495,0.01,0.99,1
0.495,0.01,0.99,1
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.5,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.505,0.01,0.99,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,0
0.984,0.001,0.999,1
0.984,0.001,0.999,1
0.984,0.001,0.999,1
0.984,0.001,0.999,1
0.984,0.001,0.999,1
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.9845,0.001,0.999,1
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.9845,0.001,0.999,0
0.9845,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.985,0.001,0.999,1
0.985,0.001,0.999,1
0.9855,0.001,0.999,0
0.985,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.985,0.001,0.999,1
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.9855,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.985,0.001,0.999,0
0.9845,0.001,0.999,1
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,0
0.985,0.001,0.999,1
0.985,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9845,0.001,0.999,1
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,1
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.986,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,1
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.986,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,0
0.9855,0.001,0.999,1
